kpn,등록번호,근교계수,아비,조부,외조부,12개월체중 육종가,12개월체중 정확도,도체중 육종가,도체중 정확도,등심단면적 육종가,등심단면적 정확도,등지방두께 육종가,등지방두께 정확도,근내지방도 육종가,근내지방도 정확도,12개월체중 표준화육종가,도체중 표준화육종가,등심단면적 표준화육종가,등지방두께 표준화육종가,근내지방도 표준화육종가,체고 육종가,체고 정확도,십자부고 육종가,십자부고 정확도,체장 육종가,체장 정확도,흉심 육종가,흉심 정확도,흉폭 육종가,흉폭 정확도,요각폭 육종가,요각폭 정확도,곤폭 육종가,곤폭 정확도,좌골폭 육종가,좌골폭 정확도,고장 육종가,고장 정확도,흉위 육종가,흉위 정확도,체고 표준화육종가,십자부고 표준화육종가,체장 표준화육종가,흉심 표준화육종가,흉폭 표준화육종가,요각폭 표준화육종가,곤폭 표준화육종가,좌골폭 표준화육종가,고장 표준화육종가,흉위 표준화육종가,체고 육종가,체고 정확도,십자부고 육종가,십자부고 정확도,체장 육종가,체장 정확도,흉심 육종가,흉심 정확도,흉폭 육종가,흉폭 정확도,요각폭 육종가,요각폭 정확도,곤폭 육종가,곤폭 정확도,좌골폭 육종가,좌골폭 정확도,고장 육종가,고장 정확도,흉위 육종가,흉위 정확도,체고 표준화육종가,십자부고 표준화육종가,체장 표준화육종가,흉심 표준화육종가,흉폭 표준화육종가,요각폭 표준화육종가,곤폭 표준화육종가,좌골폭 표준화육종가,고장 표준화육종가,흉위 표준화육종가,안심중량 육종가,안심중량 정확도,등심중량 육종가,등심중량 정확도,채끝중량육종가,채끝중량정확도,목심중량 육종가,목심중량 정확도,앞다리중량 육종가,앞다리중량 정확도,우둔중량 육종가,우둔중량 정확도,설도중량 육종가,설도중량 정확도,사태중량 육종가,사태중량 정확도,양지중량 육종가,양지중량 정확도,갈비중량 육종가,갈비중량 정확도,안심중량 표준화육종가,등심중량 표준화육종가,채끝중량 표준화육종가,목심중량 표준화육종가,앞다리중량 표준화육종가,우둔중량 표준화육종가,설도중량 표준화육종가,사태중량 표준화육종가,양지중량 표준화육종가,갈비중량 표준화육종가,안심비율 육종가,안심비율 정확도,등심비율 육종가,등심비율 정확도,채끝비율 육종가,채끝비율 정확도,목심비율 육종가,목심비율 정확도,앞다리비율 육종가,앞다리비율 정확도,우둔비율 육종가,우둔비율 정확도,설도비율 육종가,설도비율 정확도,사태비율 육종가,사태비율 정확도,양지비율 육종가,양지비율 정확도,갈비비율 육종가,갈비비율 정확도,안심비율 표준화육종가,등심비율 표준화육종가,채끝비율 표준화육종가,목심비율 표준화육종가,앞다리비율  표준화육종가,우둔비율 표준화육종가,설도비율 표준화육종가,사태비율 표준화육종가,양지비율 표준화육종가,갈비비율 표준화육종가
KPN1124,226750529,0.42%,KPN872,KPN769,KPN500,46.6269,0.78,56.5992,0.77,3.3585,0.77,0.179,0.77,0.3366,0.8,2.1253,2.2646,0.4014,0.092,0.4522,5.70722198,0.82,5.95183325,0.83,7.9698,0.81,1.7891,0.77,0.8578,0.74,1.5534,0.75,2.4845,0.76,2.4735,0.79,1.3512,0.75,4.433,0.76,3.3698,3.278,3.4593,2.5189,0.8941,1.8317,3.4299,2.5373,2.61,2.1997,5.9218,0.79,5.0564,0.77,6.5206,0.74,1.6045,0.64,1.1159,0.64,2.2543,0.84,2.5008,0.68,1.2706,0.69,2.1841,0.66,4.9156,0.71,2.8017,2.5027,2.9274,2.6586,1.5584,1.4296,2.9011,2.6455,3.0249,2.0205,1.0702,0.78,7.3165,0.79,1.1168,0.79,4.2565,0.72,5.0863,0.81,3.5313,0.81,6.4577,0.81,2.8316,0.79,5.0843,0.73,8.4592,0.75,2.0956,1.8623,1.0069,2.9175,1.8848,1.6193,1.8163,2.144,1.987,1.5671,0.0068,0.77,0.3638,0.79,-0.0537,0.75,0.4291,0.68,0.2446,0.8,0.0066,0.8,0.1974,0.8,0.0831,0.76,0.0035,0.67,-0.3608,0.74,0.2539,0.5394,-1.089,2.077,0.6308,0.0392,0.4142,0.691,0.1209,-1.436
KPN1125,226750537,0.51%,KPN865,KPN486,KPN479,49.5156,0.74,55.773,0.74,6.2177,0.75,-0.1445,0.75,-0.5189,0.77,2.2958,2.2266,0.9859,-0.0961,-0.4406,2.33494616,0.81,2.57434607,0.81,3.1827,0.79,-0.1042,0.75,0.8744,0.72,1.046,0.73,0.688,0.74,0.9124,0.77,0.4553,0.73,1.0878,0.74,1.3598,1.3705,1.1982,0.1238,0.9162,1.0991,0.8515,0.7783,0.6992,0.5575,2.5454,0.77,2.6692,0.74,1.8423,0.71,0.2379,0.6,0.0863,0.61,0.724,0.82,1.0072,0.65,0.1434,0.66,0.3382,0.62,1.2467,0.68,1.1932,1.3034,0.8205,0.5513,0.2892,0.4091,1.224,0.3537,0.5421,0.598,0.7661,0.76,5.8148,0.77,1.2545,0.76,2.0724,0.7,4.4957,0.8,3.499,0.79,5.2448,0.79,2.5636,0.77,5.5972,0.7,6.435,0.72,1.2397,1.2358,1.2701,0.9675,1.5485,1.5967,1.2943,1.8514,2.2827,0.901,0.0061,0.75,0.3591,0.78,0.0803,0.73,0.073,0.65,0.3774,0.79,0.2341,0.79,0.2925,0.78,0.1659,0.74,0.4869,0.64,-0.0587,0.72,0.2426,0.5243,0.5367,0.189,1.1635,0.9632,0.7096,1.3386,2.1322,-0.4503
KPN1126,226750540,0.49%,KPN802,KPN538,KPN530,28.8976,0.79,39.3241,0.77,6.0201,0.76,1.5362,0.76,0.7744,0.79,1.0789,1.4694,0.9455,0.8814,0.9091,2.150033,0.82,2.25514627,0.82,3.7202,0.81,1.2741,0.77,0.8312,0.74,0.7072,0.75,1.1685,0.75,1.0372,0.78,0.8353,0.74,4.1958,0.76,1.2496,1.1902,1.4521,1.8673,0.8589,0.6099,1.5411,0.9189,1.5097,2.0833,1.6981,0.76,2.3912,0.74,0.6956,0.7,1.172,0.6,1.1011,0.61,0.6323,0.82,1.4307,0.65,0.5096,0.66,0.6124,0.63,3.9787,0.68,0.7896,1.1638,0.3042,1.9917,1.5402,0.3479,1.6995,1.0982,0.9109,1.6572,0.011,0.78,2.7166,0.79,0.6567,0.78,0.1711,0.72,1.1581,0.81,0.3343,0.8,2.262,0.8,0.5914,0.79,4.0048,0.73,10.5307,0.75,-0.8856,-0.0568,0.1284,-0.7302,-0.3519,-0.6152,0.0107,-0.3018,1.3646,2.2487,-0.1767,0.76,-0.3691,0.78,-0.07,0.74,-0.3725,0.67,-0.3978,0.79,-0.5152,0.79,-0.4131,0.79,-0.2866,0.75,0.1111,0.66,0.8098,0.73,-2.695,-1.8159,-1.2873,-2.1736,-1.9458,-2.08,-1.4807,-2.1999,0.5685,2.3831
KPN1127,226750589,0.15%,KPN865,KPN486,KPN658,84.9473,0.88,95.7069,0.79,11.2955,0.75,-2.7138,0.73,-1.0023,0.76,4.3871,4.0648,2.024,-1.5905,-0.9452,4.31244183,0.8,4.8769598,0.8,6.0439,0.78,0.4272,0.74,1.3794,0.71,1.3203,0.72,1.5042,0.73,2.0329,0.76,1.077,0.71,2.9758,0.73,2.5384,2.6709,2.5496,0.796,1.5872,1.4951,2.0229,2.0408,2.0253,1.4843,6.24,0.75,5.7503,0.73,5.4806,0.69,1.228,0.58,0.947,0.59,1.5824,0.81,2.0793,0.63,1.1991,0.64,1.3426,0.61,4.1939,0.67,2.9533,2.8512,2.459,2.078,1.3502,0.9816,2.4278,2.5001,1.893,1.7407,1.6732,0.77,9.3796,0.79,2.0523,0.78,3.4977,0.71,6.7603,0.81,5.8534,0.8,10.255,0.8,4.4628,0.79,9.918,0.73,10.2562,0.76,3.7927,2.7231,2.7937,2.24,2.838,3.2423,3.4504,3.9249,4.7737,2.1583,0.0984,0.73,0.5017,0.76,0.1242,0.71,0.0957,0.63,0.4243,0.77,0.3816,0.77,0.7982,0.76,0.3132,0.72,0.8808,0.62,-0.4356,0.7,1.7259,0.9825,1.0692,0.309,1.3517,1.5624,2.2793,2.49,3.7707,-1.68
KPN1128,226750606,0.92%,KPN865,KPN486,KPN612,30.1534,0.74,38.4228,0.73,8.5656,0.74,-1.7217,0.73,-1.7087,0.76,1.153,1.4279,1.4659,-1.0135,-1.6824,-0.15812689,0.81,-0.04567572,0.81,1.9249,0.79,-1.0252,0.75,1.0107,0.72,0.2004,0.73,0.2808,0.74,0.5566,0.77,0.5118,0.73,-1.4762,0.74,-0.1262,-0.1093,0.6042,-1.0414,1.0973,-0.1216,0.267,0.3773,0.8197,-0.7013,0.1344,0.76,0.4553,0.74,-0.7508,0.7,-0.6495,0.59,-0.1685,0.6,-0.8475,0.82,1.2398,0.64,0.2839,0.65,-0.2305,0.62,-2.9218,0.67,0.0446,0.1913,-0.3472,-0.817,-0.0249,-0.639,1.4851,0.6393,-0.2228,-1.0183,0.8836,0.75,5.9608,0.76,1.7534,0.75,2.7495,0.69,4.9618,0.78,4.0165,0.78,6.0936,0.78,2.7807,0.76,5.5816,0.7,3.9021,0.71,1.5703,1.2967,2.2227,1.572,1.8139,1.9585,1.6596,2.0884,2.2737,0.0675,0.0614,0.74,0.479,0.76,0.269,0.71,0.2811,0.64,0.5861,0.77,0.4639,0.77,0.5983,0.77,0.2893,0.73,0.6662,0.63,-0.7171,0.71,1.131,0.9094,2.8247,1.2921,2.0005,1.8968,1.6586,2.3034,2.8781,-2.5983
KPN1129,226413718,0.00%,KPN768,KPN387,KPN486,9.085,0.78,3.1595,0.76,2.2658,0.76,0.2891,0.76,0.7702,0.79,-0.0905,-0.1954,0.1781,0.1561,0.9048,-0.41070342,0.82,-0.40953752,0.82,1.0561,0.81,0.0753,0.77,0.4964,0.74,0.7682,0.75,0.3453,0.76,0.8335,0.78,0.625,0.75,0.9786,0.76,-0.2767,-0.3148,0.1938,0.3509,0.414,0.6981,0.3596,0.6893,1.0611,0.5039,-0.4105,0.78,-0.5381,0.75,-1.2033,0.72,-0.9599,0.62,-1.3888,0.63,-0.5715,0.83,-0.2056,0.67,0.5556,0.67,-0.7162,0.65,-3.4119,0.7,-0.215,-0.3078,-0.551,-1.2956,-1.5292,-0.4549,-0.1379,1.1917,-0.876,-1.2083,0.2459,0.78,2.6437,0.78,0.4359,0.78,1.4233,0.72,1.3837,0.8,1.3034,0.8,2.2806,0.8,0.0685,0.78,0.1161,0.72,2.1927,0.74,-0.2246,-0.0873,-0.2933,0.3878,-0.2234,0.0622,0.0187,-0.8727,-0.8773,-0.495,0.0063,0.76,0.3493,0.78,0.0456,0.74,0.2221,0.67,0.1378,0.79,0.1433,0.79,0.2743,0.79,-0.1126,0.75,-0.273,0.66,0.0609,0.73,0.2458,0.4927,0.1154,0.9792,0.2023,0.5946,0.6531,-0.8392,-1.0298,-0.06
KPN1130,226551693,0.23%,KPN789,KPN480,KPN586,19.8064,0.8,18.1441,0.77,5.5773,0.76,2.5609,0.75,1.6294,0.78,0.5423,0.4944,0.855,1.4774,1.8014,-1.66620386,0.82,-1.51281166,0.82,0.8818,0.8,-0.521,0.76,1.3335,0.74,0.6178,0.74,-0.1269,0.75,1.0375,0.78,0.652,0.74,0.9597,0.75,-1.025,-0.9379,0.1115,-0.4035,1.5262,0.4809,-0.318,0.9192,1.1188,0.4946,-2.2213,0.76,-2.4372,0.74,-3.6804,0.7,-0.704,0.59,-0.1381,0.6,1.3226,0.81,0.5727,0.64,-0.1521,0.65,-0.8031,0.62,-0.1332,0.68,-1.0776,-1.2618,-1.6666,-0.9011,0.0126,0.8082,0.7361,-0.2471,-0.9929,0.0629,0.2093,0.78,4.0059,0.79,0.8602,0.78,1.8266,0.71,1.8754,0.81,1.6146,0.8,2.3889,0.8,0.7445,0.79,1.6779,0.73,5.0548,0.75,-0.3274,0.4811,0.517,0.748,0.0565,0.2797,0.0653,-0.1346,0.0231,0.4468,-0.0629,0.76,0.3764,0.78,0.0981,0.73,0.1971,0.66,0.0661,0.79,0.0492,0.79,0.0024,0.79,-0.0812,0.75,-0.0557,0.65,0.2185,0.73,-0.8659,0.5798,0.7517,0.8468,-0.0852,0.2124,-0.191,-0.5937,-0.1254,0.454
KPN1131,226477364,1.97%,KPN986,KPN688,KPN480,6.6596,0.74,1.295,0.74,6.3506,0.75,-0.0526,0.75,-0.06,0.78,-0.2336,-0.2812,1.0131,-0.0427,0.0384,2.31577349,0.81,2.26738906,0.81,2.8116,0.79,0.4654,0.75,0.1856,0.72,0.4722,0.73,0.6699,0.73,0.9936,0.76,0.3372,0.72,0.9273,0.74,1.3484,1.1971,1.023,0.8443,0.0011,0.2707,0.8255,0.8698,0.4472,0.4787,0.4386,0.76,1.4059,0.74,0.1991,0.7,-0.0575,0.58,-0.7692,0.59,-0.5282,0.82,-0.3211,0.64,0.2245,0.65,0.0549,0.61,-2.036,0.67,0.1895,0.6688,0.0806,0.0957,-0.7654,-0.426,-0.2677,0.5186,0.1612,-0.6748,0.5703,0.76,2.9575,0.77,0.9974,0.76,1.3306,0.69,2.573,0.79,1.6536,0.79,3.1641,0.79,1.3401,0.77,-0.1374,0.7,2.6816,0.72,0.6886,0.0437,0.779,0.3051,0.4538,0.307,0.3989,0.5157,-1.0235,-0.3341,0.0593,0.75,0.2133,0.78,0.1556,0.73,0.1045,0.65,0.2849,0.79,0.111,0.79,0.298,0.78,0.1081,0.74,-0.5201,0.64,-0.362,0.72,1.0964,0.0557,1.4498,0.3559,0.7926,0.4632,0.7265,0.8869,-2.0578,-1.4397
KPN1132,226481171,0.03%,KPN709,KPN460,KPN586,27.9121,0.75,45.72,0.75,6.6259,0.75,-0.9924,0.75,-0.3419,0.78,1.0207,1.7638,1.0694,-0.5893,-0.2559,4.22655153,0.81,4.47908831,0.82,4.9802,0.8,1.6372,0.76,0.9222,0.74,1.1455,0.74,1.6913,0.75,1.5873,0.78,1.175,0.74,4.1204,0.75,2.4872,2.4462,2.0472,2.3267,0.9798,1.2428,2.2914,1.5387,2.2341,2.0463,4.2161,0.75,4.2242,0.73,4.039,0.69,0.8746,0.58,0.7782,0.59,1.5748,0.81,1.0805,0.63,1.0155,0.64,0.8386,0.6,3.5525,0.66,1.9891,2.0846,1.8098,1.533,1.1422,0.9764,1.3062,2.1268,1.2151,1.492,0.9759,0.77,5.1589,0.78,1.0998,0.77,1.1372,0.7,5.0173,0.8,3.5345,0.8,6.1707,0.79,2.4461,0.78,4.1397,0.71,6.4473,0.73,1.8301,0.9621,0.9745,0.1324,1.8455,1.6215,1.6928,1.7231,1.4424,0.905,0.0593,0.75,0.2706,0.78,0.0472,0.73,-0.1702,0.66,0.516,0.79,0.2659,0.79,0.5389,0.78,0.1585,0.75,0.1801,0.65,-0.207,0.73,1.0963,0.2397,0.1349,-1.1007,1.7196,1.0926,1.4744,1.2808,0.8555,-0.9342
KPN1133,226660323,1.99%,KPN789,KPN480,KPN497,20.2684,0.87,32.7686,0.8,10.7121,0.76,-1.8099,0.75,1.4608,0.78,0.5696,1.1676,1.9047,-1.0648,1.6255,0.15913518,0.82,0.73548055,0.82,1.6996,0.81,-0.4278,0.77,1.6901,0.74,1.2818,0.75,0.583,0.75,1.91,0.78,0.7933,0.74,2.5099,0.76,0.0629,0.3319,0.4978,-0.2856,2,1.4396,0.7008,1.9023,1.4202,1.2556,-0.6769,0.78,-1.3233,0.75,-0.7186,0.72,-0.6327,0.62,0.6204,0.63,1.1537,0.82,0.5588,0.67,-0.385,0.67,-0.1229,0.64,-0.0427,0.7,-0.3419,-0.7022,-0.3327,-0.7912,0.9477,0.6956,0.7205,-0.7208,-0.078,0.098,0.626,0.79,6.3181,0.8,1.0641,0.79,3.2531,0.72,2.438,0.82,2.769,0.81,4.5235,0.82,1.1923,0.8,3.4536,0.74,6.2897,0.77,0.8453,1.4458,0.9064,2.0217,0.3769,1.0865,0.9839,0.3543,1.0468,0.8532,-0.0147,0.76,0.6357,0.78,0.0581,0.73,0.4331,0.66,-0.0539,0.79,0.1035,0.79,0.1992,0.79,-0.1074,0.75,0.0209,0.65,0.0251,0.73,-0.092,1.413,0.2672,2.0978,-0.5665,0.4329,0.4199,-0.7987,0.1931,-0.177
KPN1134,226660322,0.78%,KPN864,KPN486,KPN606,34.9264,0.8,25.4376,0.78,10.6123,0.77,-2.8106,0.77,-0.014,0.8,1.4347,0.8301,1.8843,-1.6469,0.0863,0.20400167,0.82,0.6520412,0.83,3.2606,0.81,0.9626,0.77,1.1969,0.74,0.9633,0.75,0.7332,0.75,1.3329,0.78,0.7805,0.74,4.4817,0.76,0.0897,0.2848,1.235,1.4734,1.3447,0.9798,0.9164,1.2521,1.3929,2.2237,-0.839,0.78,-0.4105,0.75,-1.0246,0.72,0.2942,0.62,0.3701,0.63,0.1158,0.83,-0.151,0.67,-0.5306,0.67,-1.045,0.64,1.875,0.7,-0.4191,-0.2437,-0.4705,0.6381,0.6391,0.0035,-0.0766,-1.0168,-1.3183,0.8416,0.5432,0.78,5.5913,0.79,1.1747,0.78,1.5547,0.72,2.6998,0.81,2.1899,0.81,2.612,0.81,0.8738,0.79,2.8716,0.73,5.4588,0.75,0.6123,1.1425,1.1176,0.5052,0.5259,0.6818,0.1613,0.0065,0.7113,0.5798,0.0236,0.76,0.7685,0.79,0.1786,0.74,0.1519,0.67,0.2004,0.8,0.1342,0.8,-0.0111,0.79,-0.0929,0.75,0.1046,0.66,0.3262,0.74,0.523,1.8399,1.7289,0.6069,0.4537,0.5576,-0.2327,-0.685,0.5415,0.8055
KPN1135,226660334,0.00%,KPN864,KPN486,KPN691,12.2735,0.76,19.0727,0.74,-0.8918,0.74,0.2956,0.74,-0.8866,0.77,0.0977,0.5371,-0.4675,0.1598,-0.8244,-0.99763876,0.8,-0.66423953,0.81,1.8249,0.79,0.9896,0.75,1.175,0.72,1.4201,0.73,0.5123,0.74,1.2778,0.77,0.9551,0.73,4.4086,0.74,-0.6265,-0.4586,0.557,1.5075,1.3156,1.6392,0.5993,1.19,1.7652,2.1878,-2.7554,0.76,-2.3908,0.73,-0.8911,0.7,0.5945,0.59,0.405,0.6,0.6302,0.81,0.9235,0.64,0.3795,0.65,0.1452,0.62,1.4106,0.67,-1.332,-1.2385,-0.4104,1.1011,0.6821,0.3465,1.13,0.8336,0.2825,0.6615,0.7788,0.76,3.4269,0.77,0.7361,0.76,1.6567,0.69,3.7566,0.79,3.0587,0.79,5.0947,0.78,1.6904,0.77,2.7602,0.7,6.2084,0.72,1.2754,0.2395,0.28,0.5962,1.1277,1.289,1.2297,0.8981,0.6471,0.8264,0.025,0.74,-0.1236,0.77,-0.0389,0.72,0.0117,0.65,0.2538,0.78,0.1895,0.78,0.3444,0.77,0.0048,0.73,-0.1016,0.64,-0.0595,0.71,0.5453,-1.0269,-0.9102,-0.1363,0.6679,0.782,0.8706,0.0787,-0.3165,-0.4529
KPN1136,226694967,0.15%,KPN789,KPN480,KPN685,27.5727,0.83,40.0055,0.8,6.6867,0.79,0.4444,0.78,0.9296,0.81,1.0007,1.5007,1.0818,0.2464,1.0711,0.68854028,0.83,1.02657759,0.83,3.3609,0.81,-0.1408,0.78,1.537,0.75,1.049,0.76,0.7281,0.76,1.7798,0.79,0.854,0.75,2.2463,0.77,0.3785,0.4963,1.2824,0.0774,1.7966,1.1034,0.9091,1.7557,1.5496,1.1262,0.4538,0.78,0.7311,0.76,0.0847,0.72,-0.442,0.61,0.8357,0.62,1.0979,0.83,1.6076,0.66,0.609,0.67,-0.2285,0.64,1.6831,0.69,0.1968,0.3298,0.029,-0.497,1.2131,0.6584,1.8981,1.3003,-0.2201,0.7672,0.6637,0.8,6.666,0.81,1.2565,0.81,2.7184,0.74,4.5782,0.83,3.9736,0.83,5.9927,0.83,2.0501,0.81,4.5863,0.75,8.0079,0.78,0.9515,1.5909,1.2738,1.5443,1.5955,1.9284,1.6162,1.2908,1.6999,1.4185,-0.0545,0.78,0.4275,0.81,0.0367,0.77,0.1452,0.69,0.2712,0.82,0.2426,0.82,0.2909,0.81,-0.0264,0.78,0.0787,0.68,-0.0842,0.76,-0.7306,0.7439,0.0079,0.5718,0.7374,0.9977,0.7045,-0.1654,0.4337,-0.5335
KPN1137,226442056,0.68%,KPN986,KPN688,KPN542,52.2767,0.8,66.5138,0.77,10.4035,0.76,-0.9284,0.76,0.3219,0.79,2.4588,2.721,1.8416,-0.5521,0.4369,3.58158612,0.82,3.82558036,0.83,5.6139,0.81,1.4182,0.77,2.104,0.74,1.7524,0.75,1.9749,0.75,1.9269,0.78,1.1685,0.74,5.5874,0.76,2.1028,2.0771,2.3466,2.0496,2.5499,2.119,2.6985,1.9213,2.2203,2.7665,3.232,0.77,3.3508,0.74,3.1178,0.71,0.426,0.58,1.2949,0.59,0.5425,0.83,0.4779,0.64,0.6521,0.65,0.8993,0.61,1.97,0.68,1.5203,1.6458,1.395,0.8413,1.7792,0.288,0.6296,1.388,1.2968,0.8784,1.0277,0.78,7.0804,0.79,1.5343,0.78,2.471,0.71,5.7685,0.81,3.3344,0.81,6.8882,0.81,2.818,0.79,4.6738,0.72,9.2279,0.75,1.9759,1.7638,1.8043,1.3233,2.2732,1.4817,2.0016,2.1292,1.7503,1.82,0.0002,0.76,0.333,0.78,0.0757,0.74,0.029,0.65,0.4355,0.79,-0.0368,0.79,0.3197,0.79,0.0873,0.75,-0.0904,0.64,-0.1182,0.73,0.1482,0.4404,0.4799,-0.0446,1.3965,-0.1372,0.7939,0.7243,-0.2698,-0.6443
KPN1138,226502166,0.57%,KPN712,KPN387,KPN676,14.6482,0.74,13.7258,0.73,0.5458,0.74,0.2631,0.74,-0.03,0.77,0.2379,0.291,-0.1736,0.141,0.0697,-0.20179453,0.81,-0.15279172,0.81,1.0664,0.79,-0.0456,0.75,1.2239,0.72,1.323,0.73,0.3304,0.74,1.1417,0.77,0.4615,0.73,1.8924,0.74,-0.1522,-0.1698,0.1987,0.1979,1.3806,1.499,0.3382,1.0366,0.7124,0.9525,-2.1828,0.74,-2.4651,0.72,-0.1832,0.68,-0.78,0.57,-0.711,0.58,0.2428,0.8,-0.224,0.62,-0.4489,0.63,-1.1177,0.6,-3.0093,0.66,-1.0592,-1.2758,-0.0916,-1.0183,-0.6936,0.0882,-0.1586,-0.8507,-1.416,-1.0522,0.0546,0.75,3.3747,0.76,0.7695,0.75,0.672,0.68,1.8637,0.78,0.6919,0.78,1.1133,0.78,0.745,0.76,1.2977,0.69,5.2356,0.71,-0.7628,0.2177,0.3438,-0.283,0.0499,-0.3652,-0.4837,-0.1341,-0.1961,0.5063,-0.1084,0.73,0.1831,0.76,0.0525,0.71,-0.0822,0.63,-0.0042,0.77,-0.2273,0.77,-0.3631,0.77,-0.1069,0.72,-0.2522,0.63,0.2646,0.71,-1.5966,-0.0413,0.1987,-0.6341,-0.3669,-0.911,-1.3254,-0.7947,-0.9433,0.6044
KPN1139,226723862,0.08%,KPN709,KPN460,KPN538,15.6144,0.86,33.5941,0.8,5.1377,0.77,-0.8827,0.76,-0.1648,0.78,0.2949,1.2056,0.7651,-0.5255,-0.0711,1.232149,0.82,1.24440408,0.82,1.9155,0.8,1.669,0.77,0.8859,0.74,0.8678,0.75,1.1727,0.75,0.5474,0.78,1.0183,0.74,4.1095,0.76,0.7025,0.6193,0.5998,2.3669,0.9315,0.8418,1.5471,0.367,1.8999,2.0409,1.3736,0.76,1.4873,0.74,1.5322,0.7,0.7681,0.6,1.0478,0.61,1.5214,0.81,1.2943,0.65,0.5405,0.65,1.137,0.62,3.4296,0.68,0.635,0.7097,0.6809,1.3688,1.4745,0.9409,1.5464,1.1611,1.6164,1.4444,0.7779,0.79,7.2366,0.8,1.5032,0.79,1.4704,0.72,4.4779,0.82,3.3838,0.81,5.0286,0.82,2.4509,0.8,5.8951,0.74,6.3924,0.77,1.2728,1.829,1.745,0.4299,1.5384,1.5162,1.2013,1.7284,2.4544,0.887,0.0268,0.76,0.8031,0.78,0.168,0.73,-0.0475,0.66,0.4247,0.79,0.2517,0.79,0.3048,0.79,0.1682,0.75,0.6316,0.65,-0.0607,0.73,0.5752,1.9511,1.5999,-0.4499,1.353,1.035,0.7478,1.3563,2.7339,-0.4568
KPN1140,226396193,0.16%,KPN829,KPN413,KPN586,13.9689,0.76,17.9147,0.74,2.7776,0.74,-0.8904,0.74,1.6627,0.77,0.1978,0.4838,0.2827,-0.53,1.8362,-0.25287622,0.81,-0.66696256,0.82,1.0908,0.8,0.8087,0.76,1.1673,0.73,1.0523,0.74,0.8542,0.75,1.0626,0.77,0.5329,0.74,2.388,0.75,-0.1826,-0.4602,0.2102,1.2786,1.3054,1.1082,1.0901,0.9475,0.8646,1.1958,-0.9804,0.75,-1.0145,0.72,-0.4353,0.69,0.4418,0.58,1.2308,0.59,0.1211,0.8,-0.0752,0.63,0.1187,0.64,0.4399,0.61,1.7995,0.66,-0.4865,-0.5471,-0.2051,0.8657,1.7002,0.007,0.0085,0.3035,0.679,0.8123,0.3882,0.76,2.8967,0.77,0.9346,0.76,0.1456,0.7,1.705,0.79,1.873,0.79,3.2645,0.79,1.3272,0.77,2.3645,0.71,5.6481,0.73,0.1761,0.0183,0.659,-0.753,-0.0405,0.4603,0.4421,0.5016,0.4189,0.6421,-0.0221,0.74,0.0633,0.77,0.1093,0.72,-0.243,0.65,-0.0041,0.78,0.1204,0.78,0.2509,0.77,0.0632,0.73,0.1276,0.64,0.3545,0.72,-0.2111,-0.4263,0.8882,-1.4866,-0.3667,0.5016,0.5805,0.5353,0.6369,0.8978
KPN1141,226481455,0.22%,KPN829,KPN413,KPN691,26.2588,0.83,34.0495,0.79,0.8086,0.78,-0.5201,0.77,1.4991,0.8,0.9231,1.2266,-0.1198,-0.3146,1.6654,0.19820538,0.83,0.49318281,0.83,1.5453,0.81,0.2663,0.78,2.5169,0.75,2.5569,0.76,1.2283,0.76,1.9974,0.79,0.7946,0.75,4.5464,0.77,0.0862,0.195,0.4249,0.5925,3.0984,3.2805,1.6269,2.0009,1.4229,2.2554,1.9068,0.78,1.6859,0.76,1.1114,0.73,1.0838,0.63,2.7064,0.63,2.1828,0.83,1.1996,0.67,0.4573,0.68,0.7315,0.65,7.497,0.7,0.889,0.8095,0.4914,1.8557,3.5192,1.3819,1.44,0.9919,1.0712,3.0214,0.3975,0.79,3.9497,0.8,1.0541,0.79,0.5164,0.73,2.1497,0.82,1.0894,0.81,2.2769,0.81,1.1566,0.8,1.6715,0.74,7.1953,0.76,0.2022,0.4576,0.8873,-0.4219,0.2127,-0.0874,0.0171,0.3153,0.0194,1.1512,-0.0368,0.77,0.2301,0.79,0.1178,0.75,-0.1897,0.68,0.0267,0.8,-0.1662,0.8,-0.1384,0.79,-0.0476,0.76,-0.1797,0.67,0.5122,0.74,-0.447,0.1097,0.9905,-1.2043,-0.2432,-0.6625,-0.6278,-0.3312,-0.6415,1.412
