kpn,STD_CHGR,MATNG_PRTS_PARTCPTN_AT,BRDR_TRB,BRDR_THWD,STD_CRWG,BRDR_LN_Y_AR,BRDR_MRSC,SLE_AT_NM,STD_BDLN,SLE_AT,BRDR_CRWG,BRDR_12_MTAG_WGHT,STD_LN_Y_AR,BRDR_WTHG,BRDR_BCKF_THCN,STD_MRSC,BRBL_SPCHCKN_CODE_NM,STD_CHWD,PPLT_REGIST_NO,PPLT_IDNTFC_NO,STD_12_MTAG_WGHT,STD_BCKF_THCN,BRDR_ISWD,BRDR_DPCH,STD_WTHG,BRBL_NO,BIRTH_DATETM,STD_ISWD,STD_TRB,MATNG_PRTS_PARTCPTN_AT_NM,BRDR_HPWD,STD_HHC,BRDR_BDLN,STD_THWD,BRDR_CHGR,BRBL_SPCHCKN_CODE,BRDR_HHC,BRDR_CHWD,STD_DPCH,STD_HPWD,SCDR_REGIST_NO,SCDR_PPLT_IDNTFC_NO,NRPL_PPLT_IDNTFC_NO,NRPL_REGIST_NO,SCDR_KPN,BEING_AT_NM,BEING_AT
KPN062,0,N,0,0,-0.3407,0.0006,0,미판매,0,N,0.0019,0.0019,-0.285,0,-0.0001,0.101,보증,0,711006936,001711006936,-0.6266,-0.0121,0,0,0,KPN062,19841219,0,0,미참여,0,0,0,0,0,HA5701,0,0,0,0,,,,,,,
KPN063,0,N,-0.3636,-0.5916,-0.5092,-2.3006,-1.6744,미판매,0,N,-3.6575,5.9605,-0.7554,-2.5215,-0.4546,-1.6465,보증,0,211126794,001211126794,-0.2749,-0.2765,-0.4824,0.2232,0,KPN063,19851017,0,0,미참여,0.0391,0,-1.0671,0,-2.5878,HA5701,-2.4411,0.5324,0,0,711006360,001711006360,001251002650,251002650,KPN002,,
KPN064,0,N,-0.1188,0.003,-0.3842,0.1193,0.0044,미판매,0,N,-0.9418,-0.4746,-0.2608,0.2525,-0.2288,0.1055,보증,0,211142421,001211142421,-0.6547,-0.1451,-0.0511,0.0394,0,KPN064,19860501,0,0,미참여,-0.0059,0,0.1972,0,-0.0128,HA5701,0.0697,-0.0091,0,0,,,,,,,
KPN065,0,N,-0.1008,0.1371,-0.5293,-2.2397,-0.1444,미판매,0,N,-4.0938,-0.6108,-0.743,-0.9838,0.6304,-0.0497,보증,0,211145318,001211145318,-0.6627,0.3546,0.0133,0.0341,0,KPN065,19850612,0,0,미참여,0.8302,0,-0.7534,0,-0.8724,HA5701,-0.9726,-0.2141,0,0,,,,,,,
KPN066,0,N,0,0,-0.3631,-0.0592,0.0058,미판매,0,N,-0.4844,-0.5733,-0.2973,0,-0.0005,0.107,보증,0,211145319,001211145319,-0.6605,-0.0124,0,0,0,KPN066,19850518,0,0,미참여,0,0,0,0,0,HA5701,0,0,0,0,,,,,,,
KPN067,0,N,-0.6932,-0.7064,-0.6907,-1.3636,-0.6111,미판매,0,N,-7.6011,-1.7883,-0.5639,-0.3724,-0.0951,-0.5369,보증,0,211145706,001211145706,-0.7322,-0.0674,-0.183,-0.2396,0,KPN067,19850611,0,0,미참여,-0.0517,0,-0.984,0,-1.049,HA5701,0.2377,-0.5853,0,0,,,,,,,
KPN068,0,N,-0.6171,-0.8162,-0.8225,-4.1705,-1.0253,미판매,0,N,-10.4635,2.4282,-1.1377,0.0379,-0.5207,-0.9691,보증,0,211145700,001211145700,-0.4834,-0.3149,-0.1673,-0.0884,0,KPN068,19850810,0,0,미참여,-0.4634,0,-0.0765,0,-1.222,HA5701,0.1641,-0.6713,0,0,,,,,,,
KPN069,0,N,-0.2331,0.3541,-0.3352,2.1846,-1.4984,미판매,0,N,0.1213,-2.4982,0.1614,0.7504,-1.7834,-1.4629,보증,0,221019471,001221019471,-0.7741,-1.0493,-0.8244,-0.2367,0,KPN069,19860818,0,0,미참여,1.4092,0,1.4929,0,-3.0884,HA5701,0.3781,-0.1706,0,0,711006120,001711006120,000211007858,211007858,K154,,
KPN070,0,N,-0.3854,-0.5249,-0.7389,-0.79,0.1842,미판매,0,N,-8.6475,-11.5755,-0.4467,-0.4328,0.227,0.2932,보증,0,221019479,001221019479,-1.3099,0.12,0.0661,-0.1584,0,KPN070,19860821,0,0,미참여,-0.1368,0,-0.4316,0,-0.2024,HA5701,-0.4823,-0.4967,0,0,711005991,001711005991,000211007864,211007864,K126,,
KPN071,0,N,-0.0723,-0.8801,-0.7561,-6.5113,-1.6647,미판매,0,N,-9.0218,4.826,-1.6162,-0.1247,0.2765,-1.6365,보증,0,221019502,001221019502,-0.3419,0.1487,-0.302,-0.218,0,KPN071,19860919,0,0,미참여,-1.2658,0,-0.7553,0,-2.9882,HA5701,-0.4377,-0.7833,0,0,711006170,001711006170,000211007816,211007816,K170,,
KPN072,0,N,-1.6289,-1.3268,-1.3829,-1.2808,-1.027,미판매,0,N,-22.6377,-11.4619,-0.547,-2.6448,0.1245,-0.9709,보증,0,221017724,001221017724,-1.3032,0.0603,-0.4455,-0.8504,0,KPN072,19860512,0,0,미참여,-1.7236,0,-2.8512,0,-2.5841,HA5701,-3.696,-0.7811,0,0,711005014,001711005014,000221005668,221005668,K136,,
KPN073,0,N,0.2736,0.1923,-0.5155,-0.9226,0.1796,미판매,0,N,-3.7944,-2.3149,-0.4738,0.5101,0.1165,0.2883,보증,0,221019855,001221019855,-0.7633,0.0557,-0.0294,0.2517,0,KPN073,19861201,0,0,미참여,1.0647,0,0.7771,0,-0.5497,HA5701,0.4512,0.062,0,0,711005855,001711005855,000211002469,211002469,K113,,
KPN074,0,N,-0.3057,-0.6644,-0.0539,2.2273,0.2715,미판매,0,N,6.2323,7.5406,0.1702,-0.1773,0.1519,0.3843,보증,0,221019391,001221019391,-0.1816,0.0763,-0.1747,-0.2821,0,KPN074,19860729,0,0,미참여,-0.4427,0,-0.3893,0,-2.7587,HA5701,0.1634,-0.9426,0,0,711005219,001711005219,001221001510,221001510,K103,,
KPN075,0,N,-0.1605,-0.5247,-0.5879,-0.9033,-0.6265,미판매,0,N,-5.3681,-1.7111,-0.4698,-1.3735,1.4384,-0.5529,보증,0,221018778,001221018778,-0.7277,0.8245,-0.6232,-0.4176,0,KPN075,19860614,0,0,미참여,-0.4962,0,-2.0846,0,-0.8859,HA5701,-1.4149,-0.2156,0,0,711004338,001711004338,000211000549,211000549,K073,,
KPN076,0,N,0.4244,-0.0434,-0.6238,-0.3663,-0.5826,미판매,0,N,-6.1484,-7.822,-0.36,0.8271,0.1802,-0.5071,보증,0,211148349,001211148349,-1.0884,0.0927,-0.5459,0.1764,0,KPN076,19861120,0,0,미참여,1.4834,0,-0.8063,0,-0.6155,HA5701,0.2465,-0.1389,0,0,,,,,,,
KPN077,0,N,-0.3794,-1.2016,-1.5459,-4.8851,-1.9953,미판매,0,N,-26.1779,-7.0056,-1.2838,2.8511,-1.6706,-1.9815,보증,0,221017995,001221017995,-1.0402,-0.9838,-0.2634,-0.3078,0,KPN077,19860304,0,0,미참여,-1.3033,0,-0.5422,0,-0.3128,HA5701,3.2295,-0.3604,0,0,711006299,001711006299,000251003132,251003132,KPN032,,
KPN078,0,N,0.3358,-0.3189,-0.7805,-2.2405,-0.7821,미판매,0,N,-9.5506,-2.6861,-0.7432,1.4622,1.4581,-0.7153,보증,0,221018019,001221018019,-0.7852,0.836,-0.0533,-0.1878,0,KPN078,19860324,0,0,미참여,0.7072,0,-1.0212,0,-0.894,HA5701,1.2409,0.1183,0,0,711006562,001711006562,000251003166,251003166,K269,,
KPN079,0,N,-0.7382,-0.394,-0.5288,0.6086,-0.6531,미판매,0,N,-4.0829,6.9432,-0.1607,-3.0892,-0.8561,-0.5807,보증,0,221021965,001221021965,-0.2169,-0.51,-0.3785,-0.3957,0,KPN079,19860625,0,0,미참여,-0.6368,0,-0.819,0,0.0068,HA5701,-2.3478,0.5009,0,0,711006241,001711006241,000251000206,251000206,K207,,
KPN080,0,N,-0.0506,-0.0882,-0.4916,-3.6058,-0.4609,미판매,0,N,-3.2761,-0.3732,-1.0223,0.3989,0.536,-0.3801,보증,0,711007149,001711007149,-0.6487,0.2997,0.0672,-0.1271,0,KPN080,19850829,0,0,미참여,-0.0035,0,-0.3254,0,-0.6586,HA5701,0.3147,0.0534,0,0,,,,,,,
KPN081,0,N,-0.9191,0.2574,-0.7231,-8.3461,-0.3414,미판매,0,N,-8.3049,-0.5559,-1.9913,-1.5362,1.9257,-0.2554,보증,0,221016356,001221016356,-0.6595,1.108,-0.3934,-0.6022,0,KPN081,19850731,0,0,미참여,-0.0362,0,-0.4451,0,-2.3417,HA5701,-1.4558,-1.374,0,0,711005220,001711005220,001251009882,251009882,K104,,
KPN082,0,N,-0.0366,0.2555,-0.1356,1.7333,-0.0627,미판매,0,N,4.4571,3.2251,0.0692,0.6127,-0.6897,0.0355,보증,0,221018041,001221018041,-0.4363,-0.4133,-0.3383,0.0986,0,KPN082,19860509,0,0,미참여,1.0955,0,-0.0922,0,0.899,HA5701,0.4601,0.5344,0,0,221014854,001221014854,001251000285,251000285,,,
KPN083,0,N,-0.3984,-0.6509,-0.7919,-3.975,-0.4599,미판매,0,N,-9.7989,-4.4549,-1.0978,-0.3729,1.4633,-0.379,보증,0,221024048,001221024048,-0.8896,0.839,0.2147,-0.0555,0,KPN083,19870808,0,0,미참여,0.0971,0,-0.9014,0,-4.2782,HA5701,-0.0078,-0.8665,0,0,711006170,001711006170,000211007881,211007881,K170,,
KPN084,0,N,-0.4444,-1.4608,-0.9031,-0.5245,0.6594,미판매,0,N,-12.2139,-10.8929,-0.3924,-2.6235,-0.1351,0.7891,보증,0,221024054,001221024054,-1.2696,-0.0906,-0.8966,-1.2567,0,KPN084,19870817,0,0,미참여,0.0551,0,-0.5931,0,-0.5275,HA5701,-2.3735,-1.2601,0,0,711004339,001711004339,000211007826,211007826,K074,,
KPN085,0,N,-0.1246,-0.5824,-0.3682,-5.4143,-0.6779,미판매,0,N,-0.594,-1.4974,-1.392,-0.5588,-0.4194,-0.6066,보증,0,221024058,001221024058,-0.7151,-0.256,0.3462,0.2328,0,KPN085,19870821,0,0,미참여,0.5404,0,-0.8621,0,-1.6251,HA5701,-1.4018,-0.058,0,0,711006170,001711006170,000211007861,211007861,K170,,
KPN086,0,N,-1.1116,-0.8399,-0.8873,-3.9671,0.1947,미판매,0,N,-11.8726,-10.7671,-1.0961,-0.7433,1.2373,0.3042,보증,0,221024065,001221024065,-1.2622,0.7076,-0.661,-0.7156,0,KPN086,19870831,0,0,미참여,-1.9347,0,-3.5717,0,-1.1732,HA5701,-0.916,-0.4423,0,0,711004339,001711004339,000211007874,211007874,K074,,
KPN087,0,N,-0.608,-0.2754,-0.7523,-2.4018,-0.8219,미판매,0,N,-8.9394,2.2367,-0.7761,0.1009,0.7322,-0.7569,보증,0,221024066,001221024066,-0.4947,0.4138,-0.256,-0.3987,0,KPN087,19870908,0,0,미참여,0.4504,0,-0.8633,0,-2.0313,HA5701,0.0661,-0.5223,0,0,711006299,001711006299,000211007856,211007856,KPN032,,
KPN088,0,N,0.3858,-0.5589,0.1514,2.4652,-0.2834,미판매,0,N,10.6931,10.407,0.2188,0.0548,-0.3577,-0.1948,보증,0,211145727,001211145727,-0.0125,-0.2201,0.0563,-0.864,0,KPN088,19870216,0,0,미참여,0.0422,0,-0.1452,0,-0.3985,HA5701,-0.0803,0.6846,0,0,,,,,,,
KPN089,0,N,-1.1832,-1.0017,-2.0083,-1.2709,-0.9277,미판매,0,N,-36.2235,-14.3718,-0.545,-2.6443,-2.1002,-0.8673,보증,0,221021978,001221021978,-1.475,-1.2337,-0.3639,-0.9745,0,KPN089,19870323,0,0,미참여,-0.5586,0,-1.9593,0,-2.5765,HA5701,-2.7929,-0.1697,0,0,711006911,001711006911,000221000363,221000363,K288,,
KPN090,0,N,-0.6895,-1.5954,-2.0083,-7.0606,-1.4687,미판매,0,N,-36.2242,-16.1939,-1.7285,-0.434,-1.7607,-1.4319,보증,0,221021992,001221021992,-1.5825,-1.0362,-0.4008,-0.5473,0,KPN090,19870513,0,0,미참여,-1.1186,0,-1.5434,0,-6.8236,HA5701,-0.9379,-1.5077,0,0,711006911,001711006911,000251001807,251001807,K288,,
KPN091,0,N,-0.6462,-1.0283,-0.6806,3.8625,0.6462,미판매,0,N,-7.3817,-4.0716,0.5044,-0.0704,-0.0188,0.7754,보증,0,211170790,001211170790,-0.867,-0.023,-0.3169,0.0626,0,KPN091,19870501,0,0,미참여,-0.57,0,-1.9152,0,-2.2261,HA5701,0.0049,-0.7648,0,0,,,,,,,
KPN092,0,N,-0.1807,-0.7024,-0.8752,-0.2818,0.1195,미판매,0,N,-11.6081,-7.201,-0.3428,-1.1253,0.2265,0.2257,보증,0,221024345,001221024345,-1.0517,0.1197,-0.3817,-0.1106,0,KPN092,19870624,0,0,미참여,-2.0153,0,-1.608,0,-2.9115,HA5701,-1.6136,-0.7695,0,0,711005854,001711005854,000221013531,221013531,K112,,
KPN093,0,N,-0.7116,-0.5671,-0.2087,0.9374,-0.625,미판매,0,N,2.8698,1.7309,-0.0935,-1.0383,0.9288,-0.5513,보증,0,221021576,001221021576,-0.5245,0.5281,-0.5377,0.2269,0,KPN093,19870818,0,0,미참여,-0.0603,0,-0.1654,0,-1.2372,HA5701,-0.8822,-0.0923,0,0,711005908,001711005908,000221001422,221001422,K131,,
KPN094,0,N,-0.7794,-1.2967,-1.2084,-2.1033,-2.1367,미판매,0,N,-18.8471,2.7752,-0.7151,0.7193,-1.1608,-2.129,보증,0,211176982,001211176982,-0.4629,-0.6872,0.1594,-1.3679,0,KPN094,19870418,0,0,미참여,-2.5836,0,-1.7678,0,-3.2733,HA5701,1.4148,-1.3492,0,0,,,,,,,
KPN095,0,N,0.0807,-0.8911,-0.0642,2.669,-1.0084,미판매,0,N,6.0096,12.0219,0.2605,1.6472,-0.4997,-0.9515,보증,0,211175379,001211175379,0.0829,-0.3027,-0.028,0.1243,0,KPN095,19870501,0,0,미참여,-1.033,0,4.7823,0,-1.337,HA5701,0.7746,-0.5327,0,0,,,,,,,
KPN096,0,N,-0.3739,-1.1588,-0.4894,-0.3742,-0.2161,미판매,0,N,-3.2266,1.9407,-0.3616,-1.056,0.9353,-0.1246,보증,0,221022669,001221022669,-0.5122,0.5319,-0.0021,-0.2474,0,KPN096,19871016,0,0,미참여,-0.491,0,-0.5727,0,-3.0091,HA5701,-0.1931,0.3144,0,0,711006060,001711006060,000221012174,221012174,K133,,
KPN097,0,N,0.7364,-0.6149,-0.3259,-2.1474,-0.9661,미판매,0,N,0.3248,11.052,-0.7241,0.2513,1.1579,-0.9074,보증,0,221024172,001221024172,0.0256,0.6614,0.2135,0.318,0,KPN097,19870922,0,0,미참여,1.2037,0,-0.389,0,-0.1435,HA5701,-0.2805,0.0311,0,0,711006336,001711006336,000211125548,211125548,K201,,
KPN098,0,N,0.2444,-0.5729,-0.5181,-2.5812,-0.51,미판매,0,N,-3.8514,7.8775,-0.8128,-0.7252,1.385,-0.4313,보증,0,221022645,001221022645,-0.1618,0.7935,0.1599,0.554,0,KPN098,19871007,0,0,미참여,0.0208,0,-2.2939,0,0.7795,HA5701,-0.6863,-0.2174,0,0,711006336,001711006336,000211126931,211126931,K201,,
KPN099,0,N,-0.2169,-0.882,-0.9975,-2.0769,-0.0186,미판매,0,N,-14.2644,-4.9319,-0.7097,-0.7314,-0.7445,0.0815,보증,0,221022646,001221022646,-0.9178,-0.4451,0.3968,-0.2843,0,KPN099,19871003,0,0,미참여,0.1272,0,-2.8405,0,-1.2717,HA5701,-0.2612,-0.419,0,0,711006336,001711006336,000221015479,221015479,K201,,
KPN100,0,N,-1.1196,-1.7972,-1.0442,-0.1752,-0.7522,미판매,0,N,-15.2795,-2.1172,-0.321,-1.9494,-0.2629,-0.6841,보증,0,221024083,001221024083,-0.7517,-0.165,-0.9805,-1.8378,0,KPN100,19871106,0,0,미참여,-0.852,0,-3.0579,0,-7.2134,HA5701,-2.39,-2.0241,0,0,711006299,001711006299,000221016526,221016526,KPN032,,
,0,N,-0.7014,0.7472,0.3893,-4.1203,-0.5967,미판매,0,N,15.861,17.7467,-1.1274,-0.2611,-0.2027,-0.5218,후보,0,225474246,002062922623,0.4207,-0.13,0.0551,0.1177,0,KPN1000,20110331,0,0,미참여,1.1516,0,1.0006,0,0.8315,HA5702,0.0797,0.0788,0,0,221895578,001221895578,001224075548,224075548,KPN676,생존,Y
,0,N,1.2752,0.7207,1.0169,3.2805,0.6425,미판매,0,N,29.4954,23.717,0.3855,2.7747,0.3482,0.7715,후보,0,225350779,002061997952,0.7731,0.1904,0.5769,0.432,0,KPN1001,20110326,0,0,미참여,1.7884,0,6.0387,0,1.1619,HA5702,2.6979,0.8414,0,0,221821631,001221821631,001221571692,221571692,KPN642,,
,0,N,-0.0608,0.6277,0.5944,8.504,2.4845,미판매,0,N,20.3165,14.4246,1.4533,0.6979,-2.3906,2.6938,보증,0,225250584,002061985275,0.2247,-1.4025,0.0591,0.2027,0,KPN1002,20110305,0,0,미참여,0.4662,0,1.6411,0,-1.6723,HA5701,1.4346,-1.2699,0,0,221996110,001221996110,001223205220,223205220,KPN683,,
,0,N,0.5068,0.1314,0.5575,2.7865,0.0503,미판매,0,N,19.5159,15.903,0.2845,-0.6831,-0.6297,0.1534,후보,0,225250590,002061985347,0.3119,-0.3783,0.751,0.1932,0,KPN1003,20110310,0,0,미참여,0.6295,0,-1.3523,0,-0.0163,HA5702,-1.0937,0.3781,0,0,223485396,001223485396,001223856189,223856189,KPN825,,
,0,N,0.5653,0.0094,0.6178,5.0707,-0.9409,미판매,0,N,20.825,25.3276,0.7514,-0.9374,-1.3939,-0.8811,후보,0,225463877,002054052624,0.8682,-0.8228,-0.2946,-0.4694,0,KPN1004,20110409,0,0,미참여,-0.0454,0,-0.3223,0,0.9776,HA5702,-0.2269,0.5602,0,0,223593966,001223593966,001223913150,223913150,KPN780,,
,0,N,-0.4667,0.4583,1.9272,5.1617,1.3307,미판매,0,N,49.2692,32.2758,0.77,-2.1998,0.2656,1.4897,후보,0,225463873,002054052569,1.2783,0.1424,0.2813,0.6028,0,KPN1005,20110330,0,0,미참여,0.2746,0,-2.6876,0,3.38,HA5702,-2.2098,0.7949,0,0,223485396,001223485396,001223603003,223603003,KPN825,,
,0,N,0.8308,0.822,1.7384,7.8481,1.2392,미판매,0,N,45.1689,33.3228,1.3192,5.8036,-2.6578,1.3942,보증,0,225250632,002061986840,1.3401,-1.558,0.0985,0.3828,0,KPN1006,20110321,0,0,미참여,1.2225,0,4.2538,0,1.6826,HA5701,5.6744,0.1554,0,0,221996110,001221996110,001224340684,224340684,KPN683,,
,0,N,0.8189,0.7297,1.6185,11.4056,2.4349,미판매,0,N,42.5634,21.7229,2.0465,2.0549,-2.0332,2.6421,후보,0,225300576,002063922367,0.6554,-1.1947,0.4178,0.3996,0,KPN1007,20110409,0,0,미참여,0.4893,0,4.4062,0,0.6835,HA5702,2.5778,0.4792,0,0,221821631,001221821631,001221533183,221533183,KPN642,,
,0,N,1.3073,1.0209,-0.4006,3.3475,0.3386,미판매,0,N,-1.2986,-3.5842,0.3992,0.1121,0.728,0.4543,후보,0,225300571,002063922318,-0.8382,0.4113,-0.1535,-0.576,0,KPN1008,20110402,0,0,미참여,2.0088,0,-1.8662,0,-0.5541,HA5702,0.6074,0.2678,0,0,221467810,001221467810,001223681761,223681761,KPN538,,
KPN101,0,N,-0.6088,-0.2715,-1.0881,-3.5171,-0.5632,미판매,0,N,-16.2336,-8.6307,-1.0041,0.4694,0.5624,-0.4868,보증,0,221024084,001221024084,-1.1361,0.315,0.0034,-0.4725,0,KPN101,19871113,0,0,미참여,-0.0966,0,-0.3192,0,-2.6723,HA5701,0.3189,-0.7257,0,0,711006299,001711006299,000211007825,211007825,KPN032,,
,0,N,0.4442,0.9066,0.6785,6.2284,1.823,미판매,0,N,22.1445,8.8658,0.9881,-0.9716,1.3321,2.0035,후보,0,225444004,002063730176,-0.1034,0.7627,0.2941,0.3154,0,KPN1010,20110311,0,0,미참여,1.548,0,-0.6483,0,1.6367,HA5702,-0.8004,0.7186,0,0,221526568,001221526568,001223527747,223527747,KPN586,,
,0,N,1.4439,0.2037,1.6002,5.1611,1.4059,미판매,0,N,42.1669,31.3184,0.7699,1.7487,0.6134,1.5682,보증,0,225444006,002063730192,1.2218,0.3447,0.2144,0.809,0,KPN1011,20110312,0,0,미참여,0.8713,0,-0.7725,0,3.7554,HA5701,1.7891,0.6131,0,0,223485396,001223485396,001223970062,223970062,KPN825,,
,0,N,0.9669,1.0627,1.2359,12.8744,2.4864,미판매,0,N,34.2525,11.7737,2.3467,-0.164,-1.7332,2.6959,보증,0,225444009,002063730221,0.0682,-1.0202,0.1674,0.2607,0,KPN1012,20110317,0,0,미참여,1.8257,0,1.4979,0,3.4672,HA5701,-0.0033,1.0323,0,0,221526568,001221526568,001223527637,223527637,KPN586,,
,0,N,-0.5488,-1.2728,-1.1744,-5.9748,-0.6065,미판매,0,N,-18.1078,-12.5503,-1.5066,-1.301,-1.0465,-0.5321,보증,0,225252705,002057994340,-1.3674,-0.6207,-0.092,-1.9097,0,KPN1013,20110317,0,0,미참여,-1.2281,0,-1.1053,0,-5.3565,HA5701,-1.3637,-0.3526,0,0,221617995,001221617995,001224228273,224228273,KPN593,,
,0,N,0.9742,-0.0338,0.2636,-1.4227,-1.084,미판매,0,N,13.1292,12.1117,-0.576,-3.0663,2.3129,-1.0304,후보,0,225462044,002065082695,0.0882,1.3332,0.2936,-0.0109,0,KPN1014,20110414,0,0,미참여,1.0722,0,-2.4572,0,0.3726,HA5702,-2.9886,0.5898,0,0,223485396,001223485396,001223497989,223497989,KPN825,,
,0,N,0.1365,-0.2308,0.4762,6.0241,-0.635,미판매,0,N,17.7497,12.1171,0.9463,-1.2171,-0.769,-0.5618,후보,0,225414967,002063262665,0.0885,-0.4593,-0.3976,-0.9624,0,KPN1015,20110314,0,0,미참여,-0.215,0,0.0847,0,-0.0817,HA5702,-0.7974,0.1679,0,0,223593966,001223593966,001223866117,223866117,KPN780,,
,0,Y,-0.6858,-0.2745,0.2679,-0.9048,0.4584,미판매,0,N,13.2229,28.953,-0.4701,-0.004,-2.5421,0.5793,보증,0,225414186,002063261283,1.0822,-1.4907,-0.0563,0.0473,0,KPN1016,20110225,0,0,참여,-1.0666,0,1.7014,0,-2.3461,HA5701,0.0957,-0.9477,0,0,221996110,001221996110,001223757433,223757433,KPN683,,
,0,N,-0.4614,1.4841,0.386,0.3729,-0.1202,미판매,0,N,15.7898,27.0549,-0.2089,-1.6186,-0.6037,-0.0245,보증,0,225219852,002062353853,0.9701,-0.3632,-0.3416,-1.1524,0,KPN1017,20110227,0,0,미참여,2.1829,0,0.3729,0,-0.4138,HA5701,-1.2329,0.347,0,0,221895578,001221895578,001223498100,223498100,KPN676,,
,0,N,0.0419,0.5971,-0.2779,-1.8835,-0.1198,미판매,0,N,1.3666,11.3417,-0.6702,3.5198,-1.5533,-0.0241,보증,0,225243483,002063854878,0.0427,-0.9155,0.6322,-0.0199,0,KPN1018,20110328,0,0,미참여,1.0399,0,1.4887,0,0.241,HA5701,3.8304,-0.2776,0,0,221899832,001221899832,001223590462,223590462,KPN673,,
KPN102,0,N,-0.1127,-0.9409,-1.0986,-4.0584,-0.4922,미판매,0,N,-16.4624,-13.9835,-1.1148,1.0676,1.2496,-0.4128,보증,0,211148348,001211148348,-1.452,0.7147,-0.4483,0.4383,0,KPN102,19860820,0,0,미참여,-1.5933,0,-0.295,0,-5.1607,HA5701,1.3987,-0.712,0,0,,,,,,,
,0,N,0.4811,0.6322,0.5847,1.2258,-1.2228,미판매,0,N,20.1052,30.6324,-0.0346,2.8351,-1.2872,-1.1753,후보,0,225764989,002069587500,1.1813,-0.7608,0.653,1.0911,0,KPN1020,20110827,0,0,미참여,1.129,0,0.7391,0,1.5867,HA5702,2.2856,0.3198,0,0,224071905,001224071905,001223198067,223198067,KPN885,,
,0,N,0.0507,-0.548,0.479,1.6108,-0.8575,미판매,0,N,17.8095,8.6073,0.0441,-1.316,2.1083,-0.794,후보,0,225765013,002069587892,-0.1187,1.2142,-0.0178,-0.2885,0,KPN1021,20110829,0,0,미참여,-0.9813,0,-2.003,0,-3.7198,HA5702,-1.9886,-0.958,0,0,223485396,001223485396,001223594075,223594075,KPN825,,
,0,N,0.1878,-0.0781,1.1953,0.3557,0.217,미판매,0,N,33.3694,20.5199,-0.2124,-0.7284,2.9302,0.3274,보증,0,225765027,002069588131,0.5844,1.6923,0.1288,0.5992,0,KPN1022,20110830,0,0,미참여,0.5359,0,-1.2256,0,2.7595,HA5701,-1.0475,0.2543,0,0,223485396,001223485396,001223362601,223362601,KPN825,,
,0,N,-0.1847,0.178,-0.1225,0.4557,-0.5799,미판매,0,N,4.7434,15.2294,-0.192,0.3338,-2.2975,-0.5043,후보,0,225765061,002069588586,0.2722,-1.3484,-0.1142,-0.272,0,KPN1023,20110903,0,0,미참여,0.2309,0,-0.9655,0,-2.6504,HA5702,0.427,-1.4713,0,0,224194058,001224194058,001223198026,223198026,KPN870,,
,0,N,0.6169,0.8694,0.8976,4.1581,1.0801,미판매,0,N,26.9034,30.5839,0.5649,4.2255,-1.9991,1.2281,보증,0,225765070,002069588772,1.1784,-1.1748,0.7437,1.0883,0,KPN1024,20110904,0,0,미참여,2.3303,0,3.1408,0,4.7561,HA5701,3.6242,1.5621,0,0,224023707,001224023707,001223362563,223362563,KPN841,,
,0,N,-0.5556,-1.0153,0.42,1.0361,-0.7266,미판매,0,N,16.5276,30.4644,-0.0733,1.0076,-0.2956,-0.6574,후보,0,225765075,002069588801,1.1714,-0.184,-0.5075,-0.2478,0,KPN1025,20110904,0,0,미참여,-1.2784,0,-0.5422,0,0.1712,HA5702,0.5922,-0.3092,0,0,224023735,001224023735,001221996131,221996131,KPN842,,
,0,N,-0.078,0.6867,2.1367,8.5984,-1.4235,미판매,0,N,53.8208,51.2434,1.4726,-1.6372,-1.6789,-1.3847,후보,0,225765086,002069588844,2.3978,-0.9886,0.2505,-0.0175,0,KPN1026,20110905,0,0,미참여,0.4451,0,1.2819,0,3.8081,HA5702,-1.3288,0.9614,0,0,221668397,001221668397,001223641455,223641455,KPN614,,
,0,N,1.2792,1.3452,1.4285,5.7937,-2.0024,미판매,0,N,38.4356,34.838,0.8992,2.8531,0.0957,-1.9889,후보,0,225765147,002069589689,1.4295,0.0436,0.1984,0.1425,0,KPN1027,20110923,0,0,미참여,2.3985,0,4.7525,0,2.2906,HA5702,3.2379,1.4186,0,0,223790178,001223790178,001223198091,223198091,KPN828,,
,0,N,0.4174,0.4469,0.454,3.3707,1.064,미판매,0,N,17.2655,0.9532,0.4039,-0.8368,2.7791,1.2114,후보,0,225587805,002061222135,-0.5704,1.6044,-0.0759,-0.5856,0,KPN1028,20110820,0,0,미참여,1.6101,0,1.3293,0,1.1797,HA5702,-0.8595,0.899,0,0,223497653,001223497653,001224419072,224419072,KPN809,,
KPN103,0,N,-0.3189,-1.776,-1.1899,-4.5048,-0.2648,미판매,0,N,-18.4443,-17.2032,-1.2061,-1.9917,1.7303,-0.1755,보증,0,221026360,001221026360,-1.6421,0.9943,-0.4225,-0.6489,0,KPN103,19880407,0,0,미참여,-0.6586,0,-1.5727,0,-3.2702,HA5701,-2.1714,-1.1375,0,0,711006956,001711006956,000211128415,211128415,K292,,
,0,N,-0.5444,-0.6115,-0.166,-1.8576,1.2444,미판매,0,N,3.7988,9.3892,-0.6649,0.4307,-2.1378,1.3996,보증,0,225615834,002070929029,-0.0725,-1.2555,-0.2066,-0.794,0,KPN1030,20110907,0,0,미참여,-1.2602,0,0.3881,0,-3.2617,HA5701,0.7265,-1.2707,0,0,221996110,001221996110,001224069877,224069877,KPN683,,
